6,31,0.017869,0,0.0055556,Inf,0,0
6,32,0,81,0,Inf,0,0
6,32,3.9903,81,323.22,Inf,0,0
6,32,1.7513,20.056,88.488,Inf,0,0
6,32,2.5763,20.056,51.67,-34.169,411.71,40.044
6,32,0.11046,16.212,2.0031,-34.169,411.71,40.044
6,32,0.00034281,16.2,0.0055556,Inf,0,0
7,19,0,0,0,Inf,0,0
7,19,5.8273,81,236.01,Inf,0,0
7,19,0.8718,81,70.616,Inf,0,0
7,19,1.704,21.7,87.502,Inf,0,0
7,19,2.586,21.7,56.116,-40,394.13,40
7,19,0.56995,1.8655,6.7155,-40,394.13,40
7,19,0.053605,0,0.049999,Inf,0,0
7,20,0,0,0,Inf,0,0
7,20,5.8273,81,236.01,Inf,0,0
7,20,0.89859,81,72.786,Inf,0,0
7,20,1.7247,20.98,87.943,Inf,0,0
7,20,2.7994,20.98,58.73,-37.389,396.74,37.389
7,20,0.0036712,21.031,0.077113,Inf,0,0
7,20,0.13881,16.2,2.584,Inf,0,0
7,25,0,0,0,Inf,0,0
7,25,5.8273,81,236.01,Inf,0,0
7,25,0.96004,81,77.764,Inf,0,0
7,25,1.7161,21.28,87.761,Inf,0,0
7,25,2.6081,21.28,55.501,-38.469,401.53,38.469
7,25,0.31002,10.492,4.925,-38.469,401.53,38.469
7,25,0.30148,0,1.5815,Inf,0,0
7,26,0,0,0,Inf,0,0
7,26,5.8273,81,236.01,Inf,0,0
7,26,0.96004,81,77.764,Inf,0,0
7,26,1.7161,21.28,87.761,Inf,0,0
7,26,2.7853,21.28,59.272,-38.469,401.53,38.469
7,26,0.056889,19.301,1.1543,-38.469,401.53,38.469
7,26,0.089097,16.2,1.5815,Inf,0,0
7,31,0,0,0,Inf,0,0
7,31,5.8273,81,236.01,Inf,0,0
7,31,1.0164,81,82.329,Inf,0,0
7,31,1.7037,21.712,87.494,Inf,0,0
7,31,2.5854,21.712,56.134,-40.044,405.83,40.044
7,31,0.60603,0.62183,6.7675,-40.044,405.83,40.044
7,31,0.017869,0,0.0055556,Inf,0,0
7,32,0,0,0,Inf,0,0
7,32,5.8273,81,236.01,Inf,0,0
7,32,1.0164,81,82.329,Inf,0,0
7,32,1.7037,21.712,87.494,Inf,0,0
7,32,2.7591,21.712,59.905,-40.044,405.83,40.044
7,32,0.15804,16.212,2.9968,-40.044,405.83,40.044
7,32,0.00034281,16.2,0.0055556,Inf,0,0
8,19,0,16.2,0,Inf,0,0
8,19,4.6619,81,226.57,Inf,0,0
8,19,0.98835,81,80.056,Inf,0,0
8,19,1.704,21.7,87.502,Inf,0,0
8,19,2.586,21.7,56.116,-40,394.13,40
8,19,0.56995,1.8655,6.7155,-40,394.13,40
8,19,0.053605,0,0.049999,Inf,0,0
8,20,0,16.2,0,Inf,0,0
8,20,4.6619,81,226.57,Inf,0,0
8,20,1.0151,81,82.226,Inf,0,0
8,20,1.7247,20.98,87.943,Inf,0,0
8,20,2.7994,20.98,58.73,-37.389,396.74,37.389
8,20,0.0036712,21.031,0.077113,Inf,0,0
8,20,0.13881,16.2,2.584,Inf,0,0
8,25,0,16.2,0,Inf,0,0
8,25,4.6619,81,226.57,Inf,0,0
8,25,1.0766,81,87.204,Inf,0,0
8,25,1.7161,21.28,87.761,Inf,0,0
8,25,2.6081,21.28,55.501,-38.469,401.53,38.469
8,25,0.31002,10.492,4.925,-38.469,401.53,38.469
8,25,0.30148,0,1.5815,Inf,0,0
8,26,0,16.2,0,Inf,0,0
8,26,4.6619,81,226.57,Inf,0,0
8,26,1.0766,81,87.204,Inf,0,0
8,26,1.7161,21.28,87.761,Inf,0,0
8,26,2.7853,21.28,59.272,-38.469,401.53,38.469
8,26,0.056889,19.301,1.1543,-38.469,401.53,38.469
8,26,0.089097,16.2,1.5815,Inf,0,0
8,31,0,16.2,0,Inf,0,0
8,31,4.6619,81,226.57,Inf,0,0
8,31,1.133,81,91.769,Inf,0,0
8,31,1.7037,21.712,87.494,Inf,0,0
8,31,2.5854,21.712,56.134,-40.044,405.83,40.044
8,31,0.60603,0.62183,6.7675,-40.044,405.83,40.044
8,31,0.017869,0,0.0055556,Inf,0,0
8,32,0,16.2,0,Inf,0,0
8,32,4.6619,81,226.57,Inf,0,0
8,32,1.133,81,91.769,Inf,0,0
8,32,1.7037,21.712,87.494,Inf,0,0
8,32,2.7591,21.712,59.905,-40.044,405.83,40.044
8,32,0.15804,16.212,2.9968,-40.044,405.83,40.044
8,32,0.00034281,16.2,0.0055556,Inf,0,0
9,19,0,32.4,0,Inf,0,0
9,19,3.4964,81,198.25,Inf,0,0
9,19,1.338,81,108.38,Inf,0,0
9,19,1.704,21.7,87.502,Inf,0,0
9,19,2.586,21.7,56.116,-40,394.13,40
9,19,0.56995,1.8655,6.7155,-40,394.13,40
9,19,0.053605,0,0.049999,Inf,0,0
9,20,0,32.4,0,Inf,0,0
9,20,3.4964,81,198.25,Inf,0,0
9,20,1.3648,81,110.55,Inf,0,0
9,20,1.7247,20.98,87.943,Inf,0,0
9,20,2.7994,20.98,58.73,-37.389,396.74,37.389
9,20,0.0036712,21.031,0.077113,Inf,0,0
9,20,0.13881,16.2,2.584,Inf,0,0
9,25,0,32.4,0,Inf,0,0
9,25,3.4964,81,198.25,Inf,0,0
9,25,1.4262,81,115.52,Inf,0,0
9,25,1.7161,21.28,87.761,Inf,0,0
9,25,2.6081,21.28,55.501,-38.469,401.53,38.469
9,25,0.31002,10.492,4.925,-38.469,401.53,38.469
9,25,0.30148,0,1.5815,Inf,0,0
9,26,0,32.4,0,Inf,0,0
9,26,3.4964,81,198.25,Inf,0,0
9,26,1.4262,81,115.52,Inf,0,0
9,26,1.7161,21.28,87.761,Inf,0,0
9,26,2.7853,21.28,59.272,-38.469,401.53,38.469
9,26,0.056889,19.301,1.1543,-38.469,401.53,38.469
9,26,0.089097,16.2,1.5815,Inf,0,0
9,31,0,32.4,0,Inf,0,0
9,31,3.4964,81,198.25,Inf,0,0
9,31,1.4826,81,120.09,Inf,0,0
9,31,1.7037,21.712,87.494,Inf,0,0
9,31,2.5854,21.712,56.134,-40.044,405.83,40.044
9,31,0.60603,0.62183,6.7675,-40.044,405.83,40.044
9,31,0.017869,0,0.0055556,Inf,0,0
9,32,0,32.4,0,Inf,0,0
9,32,3.4964,81,198.25,Inf,0,0
9,32,1.4826,81,120.09,Inf,0,0
9,32,1.7037,21.712,87.494,Inf,0,0
9,32,2.7591,21.712,59.905,-40.044,405.83,40.044
9,32,0.15804,16.212,2.9968,-40.044,405.83,40.044
9,32,0.00034281,16.2,0.0055556,Inf,0,0
10,19,0,48.6,0,Inf,0,0
10,19,2.3309,81,151.04,Inf,0,0
10,19,1.9207,81,155.58,Inf,0,0
10,19,1.704,21.7,87.502,Inf,0,0
10,19,2.586,21.7,56.116,-40,394.13,40
10,19,0.56995,1.8655,6.7155,-40,394.13,40
10,19,0.053605,0,0.049999,Inf,0,0
10,20,0,48.6,0,Inf,0,0
10,20,2.3309,81,151.04,Inf,0,0
10,20,1.9475,81,157.75,Inf,0,0
10,20,1.7247,20.98,87.943,Inf,0,0
10,20,2.7994,20.98,58.73,-37.389,396.74,37.389
10,20,0.0036712,21.031,0.077113,Inf,0,0
10,20,0.13881,16.2,2.584,Inf,0,0
10,25,0,48.6,0,Inf,0,0
10,25,2.3309,81,151.04,Inf,0,0
10,25,2.009,81,162.73,Inf,0,0
10,25,1.7161,21.28,87.761,Inf,0,0
10,25,2.6081,21.28,55.501,-38.469,401.53,38.469
10,25,0.31002,10.492,4.925,-38.469,401.53,38.469
10,25,0.30148,0,1.5815,Inf,0,0
10,26,0,48.6,0,Inf,0,0
10,26,2.3309,81,151.04,Inf,0,0
10,26,2.009,81,162.73,Inf,0,0
10,26,1.7161,21.28,87.761,Inf,0,0
10,26,2.7853,21.28,59.272,-38.469,401.53,38.469
10,26,0.056889,19.301,1.1543,-38.469,401.53,38.469
10,26,0.089097,16.2,1.5815,Inf,0,0
10,31,0,48.6,0,Inf,0,0
10,31,2.3309,81,151.04,Inf,0,0
10,31,2.0653,81,167.29,Inf,0,0
10,31,1.7037,21.712,87.494,Inf,0,0
10,31,2.5854,21.712,56.134,-40.044,405.83,40.044
10,31,0.60603,0.62183,6.7675,-40.044,405.83,40.044
10,31,0.017869,0,0.0055556,Inf,0,0
10,32,0,48.6,0,Inf,0,0
10,32,2.3309,81,151.04,Inf,0,0
10,32,2.0653,81,167.29,Inf,0,0
10,32,1.7037,21.712,87.494,Inf,0,0
10,32,2.7591,21.712,59.905,-40.044,405.83,40.044
10,32,0.15804,16.212,2.9968,-40.044,405.83,40.044
10,32,0.00034281,16.2,0.0055556,Inf,0,0
11,19,0,64.8,0,Inf,0,0
11,19,1.1655,81,84.963,Inf,0,0
11,19,2.7366,81,221.66,Inf,0,0
11,19,1.704,21.7,87.502,Inf,0,0
11,19,2.586,21.7,56.116,-40,394.13,40
11,19,0.56995,1.8655,6.7155,-40,394.13,40
11,19,0.053605,0,0.049999,Inf,0,0
11,20,0,64.8,0,Inf,0,0
11,20,1.1655,81,84.963,Inf,0,0
11,20,2.7633,81,223.83,Inf,0,0
11,20,1.7247,20.98,87.943,Inf,0,0
11,20,2.7994,20.98,58.73,-37.389,396.74,37.389
11,20,0.0036712,21.031,0.077113,Inf,0,0
11,20,0.13881,16.2,2.584,Inf,0,0
11,25,0,64.8,0,Inf,0,0
11,25,1.1655,81,84.963,Inf,0,0
11,25,2.8248,81,228.81,Inf,0,0
11,25,1.7161,21.28,87.761,Inf,0,0
11,25,2.6081,21.28,55.501,-38.469,401.53,38.469
11,25,0.31002,10.492,4.925,-38.469,401.53,38.469
11,25,0.30148,0,1.5815,Inf,0,0
11,26,0,64.8,0,Inf,0,0
11,26,1.1655,81,84.963,Inf,0,0
11,26,2.8248,81,228.81,Inf,0,0
11,26,1.7161,21.28,87.761,Inf,0,0
11,26,2.7853,21.28,59.272,-38.469,401.53,38.469
11,26,0.056889,19.301,1.1543,-38.469,401.53,38.469
11,26,0.089097,16.2,1.5815,Inf,0,0
11,31,0,64.8,0,Inf,0,0
11,31,1.1655,81,84.963,Inf,0,0
11,31,2.8812,81,233.37,Inf,0,0
11,31,1.7037,21.712,87.494,Inf,0,0
11,31,2.5854,21.712,56.134,-40.044,405.83,40.044
11,31,0.60603,0.62183,6.7675,-40.044,405.83,40.044
11,31,0.017869,0,0.0055556,Inf,0,0
11,32,0,64.8,0,Inf,0,0
11,32,1.1655,81,84.963,Inf,0,0
11,32,2.8812,81,233.37,Inf,0,0
11,32,1.7037,21.712,87.494,Inf,0,0
11,32,2.7591,21.712,59.905,-40.044,405.83,40.044
11,32,0.15804,16.212,2.9968,-40.044,405.83,40.044
11,32,0.00034281,16.2,0.0055556,Inf,0,0
12,19,0,81,0,Inf,0,0
12,19,3.7855,81,306.62,Inf,0,0
12,19,1.704,21.7,87.502,Inf,0,0
12,19,2.586,21.7,56.116,-40,394.13,40
12,19,0.56995,1.8655,6.7155,-40,394.13,40
12,19,0.053605,0,0.049999,Inf,0,0
12,20,0,81,0,Inf,0,0
12,20,3.8123,81,308.79,Inf,0,0
12,20,1.7247,20.98,87.943,Inf,0,0
12,20,2.7994,20.98,58.73,-37.389,396.74,37.389
12,20,0.0036712,21.031,0.077113,Inf,0,0
12,20,0.13881,16.2,2.584,Inf,0,0
12,25,0,81,0,Inf,0,0
12,25,3.8737,81,313.77,Inf,0,0
12,25,1.7161,21.28,87.761,Inf,0,0
12,25,2.6081,21.28,55.501,-38.469,401.53,38.469
12,25,0.31002,10.492,4.925,-38.469,401.53,38.469
12,25,0.30148,0,1.5815,Inf,0,0
12,26,0,81,0,Inf,0,0
12,26,3.8737,81,313.77,Inf,0,0
12,26,1.7161,21.28,87.761,Inf,0,0
12,26,2.7853,21.28,59.272,-38.469,401.53,38.469
12,26,0.056889,19.301,1.1543,-38.469,401.53,38.469
12,26,0.089097,16.2,1.5815,Inf,0,0
12,31,0,81,0,Inf,0,0
12,31,3.9301,81,318.34,Inf,0,0
12,31,1.7037,21.712,87.494,Inf,0,0
12,31,2.5854,21.712,56.134,-40.044,405.83,40.044
12,31,0.60603,0.62183,6.7675,-40.044,405.83,40.044
12,31,0.017869,0,0.0055556,Inf,0,0
12,32,0,81,0,Inf,0,0
12,32,3.9301,81,318.34,Inf,0,0
12,32,1.7037,21.712,87.494,Inf,0,0
12,32,2.7591,21.712,59.905,-40.044,405.83,40.044
12,32,0.15804,16.212,2.9968,-40.044,405.83,40.044
12,32,0.00034281,16.2,0.0055556,Inf,0,0
13,19,0,0,0,Inf,0,0
13,19,5.8273,81,236.01,Inf,0,0
13,19,0.81154,81,65.735,Inf,0,0
13,19,1.6598,23.239,86.508,Inf,0,0
13,19,2.7691,23.239,64.351,-45.875,388.25,40
13,19,0.61418,1.8655,7.7092,-45.875,388.25,40
13,19,0.053605,0,0.049999,Inf,0,0
13,20,0,0,0,Inf,0,0
13,20,5.8273,81,236.01,Inf,0,0
13,20,0.81154,81,65.735,Inf,0,0
13,20,1.6598,23.239,86.508,Inf,0,0
13,20,2.9314,23.239,68.122,-45.875,388.25,40
13,20,0.19919,16.307,3.9385,-45.875,388.25,40
13,20,0.0030762,16.2,0.049999,Inf,0,0
13,25,0,0,0,Inf,0,0
13,25,5.8273,81,236.01,Inf,0,0
13,25,0.90382,81,73.209,Inf,0,0
13,25,1.674,22.746,86.834,Inf,0,0
13,25,2.7951,22.746,63.578,-43.95,396.05,38.075
13,25,0.31671,11.724,5.4586,-43.95,396.05,38.075
13,25,0.33691,0,1.975,Inf,0,0
13,26,0,0,0,Inf,0,0
13,26,5.8273,81,236.01,Inf,0,0
13,26,0.89031,81,72.115,Inf,0,0
13,26,1.6642,23.084,86.611,Inf,0,0
13,26,2.9404,23.084,67.878,-45.267,394.73,39.392
13,26,0.15882,17.557,3.2273,-45.267,394.73,39.392
13,26,0.039004,16.2,0.65833,Inf,0,0
13,31,0,0,0,Inf,0,0
13,31,5.8273,81,236.01,Inf,0,0
13,31,0.95615,81,77.448,Inf,0,0
13,31,1.6595,23.25,86.501,Inf,0,0
13,31,2.7686,23.25,64.369,-45.919,399.96,40.044
13,31,0.65024,0.62183,7.7612,-45.919,399.96,40.044
13,31,0.017869,0,0.0055556,Inf,0,0
13,32,0,0,0,Inf,0,0
13,32,5.8273,81,236.01,Inf,0,0
13,32,0.95615,81,77.448,Inf,0,0
13,32,1.6595,23.25,86.501,Inf,0,0
13,32,2.9307,23.25,68.14,-45.919,399.96,40.044
13,32,0.20224,16.212,3.9905,-45.919,399.96,40.044
13,32,0.00034281,16.2,0.0055556,Inf,0,0
14,19,0,16.2,0,Inf,0,0
14,19,4.6619,81,226.57,Inf,0,0
14,19,0.92809,81,75.175,Inf,0,0
14,19,1.6598,23.239,86.508,Inf,0,0
14,19,2.7691,23.239,64.351,-45.875,388.25,40
14,19,0.61418,1.8655,7.7092,-45.875,388.25,40
14,19,0.053605,0,0.049999,Inf,0,0
14,20,0,16.2,0,Inf,0,0
14,20,4.6619,81,226.57,Inf,0,0
14,20,0.92809,81,75.175,Inf,0,0
14,20,1.6598,23.239,86.508,Inf,0,0
14,20,2.9314,23.239,68.122,-45.875,388.25,40
14,20,0.19919,16.307,3.9385,-45.875,388.25,40
14,20,0.0030762,16.2,0.049999,Inf,0,0
14,25,0,16.2,0,Inf,0,0
14,25,4.6619,81,226.57,Inf,0,0
14,25,1.0204,81,82.649,Inf,0,0
14,25,1.674,22.746,86.834,Inf,0,0
14,25,2.7951,22.746,63.578,-43.95,396.05,38.075
14,25,0.31671,11.724,5.4586,-43.95,396.05,38.075
14,25,0.33691,0,1.975,Inf,0,0
14,26,0,16.2,0,Inf,0,0
14,26,4.6619,81,226.57,Inf,0,0
14,26,1.0069,81,81.556,Inf,0,0
14,26,1.6642,23.084,86.611,Inf,0,0
14,26,2.9404,23.084,67.878,-45.267,394.73,39.392
14,26,0.15882,17.557,3.2273,-45.267,394.73,39.392
14,26,0.039004,16.2,0.65833,Inf,0,0
14,31,0,16.2,0,Inf,0,0
14,31,4.6619,81,226.57,Inf,0,0
