435.462 	 171.824
434.623 	 172.379
433.78 	 172.928
432.934 	 173.473
432.084 	 174.011
431.231 	 174.545
430.374 	 175.072
429.514 	 175.595
428.651 	 176.112
427.785 	 176.623
426.915 	 177.129
426.042 	 177.629
425.166 	 178.124
424.286 	 178.613
423.404 	 179.096
422.519 	 179.574
421.63 	 180.046
420.739 	 180.513
419.844 	 180.974
418.947 	 181.429
418.046 	 181.878
417.143 	 182.321
416.237 	 182.759
415.329 	 183.191
414.417 	 183.617
413.503 	 184.038
412.586 	 184.452
411.667 	 184.861
410.745 	 185.263
409.82 	 185.66
408.893 	 186.051
407.964 	 186.436
407.032 	 186.815
406.097 	 187.188
405.16 	 187.555
404.221 	 187.917
403.28 	 188.272
402.336 	 188.621
401.39 	 188.964
400.442 	 189.301
399.492 	 189.632
398.54 	 189.957
397.586 	 190.276
396.629 	 190.588
395.671 	 190.895
394.711 	 191.195
393.749 	 191.49
392.785 	 191.778
391.819 	 192.06
390.851 	 192.336
389.882 	 192.605
388.911 	 192.869
387.938 	 193.126
386.964 	 193.377
385.988 	 193.622
385.01 	 193.861
384.031 	 194.093
383.051 	 194.319
382.069 	 194.539
381.086 	 194.752
380.101 	 194.96
379.116 	 195.16
378.128 	 195.355
377.14 	 195.543
376.151 	 195.726
375.16 	 195.901
374.168 	 196.071
373.175 	 196.234
372.181 	 196.39
371.186 	 196.541
370.191 	 196.685
369.194 	 196.822
368.196 	 196.954
367.198 	 197.079
366.199 	 197.197
365.199 	 197.309
364.198 	 197.415
363.197 	 197.514
362.195 	 197.607
361.193 	 197.694
360.19 	 197.774
359.187 	 197.848
358.183 	 197.915
357.178 	 197.976
356.174 	 198.031
355.169 	 198.079
354.163 	 198.12
353.158 	 198.156
352.152 	 198.185
351.146 	 198.207
350.14 	 198.223
349.134 	 198.233
348.128 	 198.236
348.128 	 198.236
347.983 	 198.236
347.983 	 198.236
339.882 	 198.236
339.887 	 198.24
338.055 	 198.24
338.055 	 198.24
324.641 	 198.24
323.639 	 198.253
322.639 	 198.294
321.639 	 198.362
320.642 	 198.457
319.648 	 198.579
318.658 	 198.727
317.672 	 198.903
316.691 	 199.105
315.716 	 199.333
314.748 	 199.588
313.786 	 199.869
312.833 	 200.176
311.888 	 200.509
310.953 	 200.867
310.028 	 201.251
309.113 	 201.659
308.21 	 202.092
307.319 	 202.549
306.441 	 203.03
305.576 	 203.535
304.725 	 204.063
303.889 	 204.613
303.067 	 205.187
302.262 	 205.782
301.473 	 206.399
300.701 	 207.037
299.947 	 207.696
299.21 	 208.375
298.493 	 209.073
297.794 	 209.791
297.116 	 210.527
296.457 	 211.282
295.819 	 212.054
295.202 	 212.843
294.607 	 213.648
294.034 	 214.47
293.484 	 215.306
292.956 	 216.157
292.451 	 217.022
291.97 	 217.901
291.513 	 218.792
291.08 	 219.695
290.672 	 220.61
290.289 	 221.535
289.931 	 222.47
289.599 	 223.415
289.292 	 224.368
289.011 	 225.33
288.756 	 226.298
288.528 	 227.273
288.326 	 228.254
288.151 	 229.24
288.002 	 230.231
287.88 	 231.225
287.786 	 232.222
287.718 	 233.221
287.677 	 234.221
287.664 	 235.223
287.678 	 236.224
287.718 	 237.225
287.786 	 238.224
287.881 	 239.221
288.003 	 240.215
288.152 	 241.206
288.327 	 242.192
288.529 	 243.172
288.758 	 244.147
289.013 	 245.116
289.294 	 246.077
289.601 	 247.03
289.933 	 247.975
290.292 	 248.91
290.675 	 249.836
291.083 	 250.75
291.516 	 251.653
291.973 	 252.544
292.454 	 253.423
292.959 	 254.288
293.487 	 255.139
294.038 	 255.975
294.611 	 256.796
295.206 	 257.602
295.823 	 258.391
296.461 	 259.162
297.12 	 259.917
297.799 	 260.653
298.497 	 261.371
298.497 	 261.371
304.345 	 267.218
304.345 	 267.218
307.809 	 270.683
307.808 	 270.68
315.357 	 278.229
316.148 	 279.005
316.953 	 279.766
317.771 	 280.513
318.525 	 281.176
319.289 	 281.827
320.064 	 282.465
320.85 	 283.09
321.645 	 283.701
322.451 	 284.299
323.267 	 284.884
324.093 	 285.455
324.927 	 286.012
325.771 	 286.556
326.624 	 287.085
327.486 	 287.6
328.356 	 288.1
329.234 	 288.586
330.121 	 289.057
331.015 	 289.513
331.916 	 289.955
332.825 	 290.381
333.741 	 290.792
334.663 	 291.188
335.592 	 291.568
336.527 	 291.933
337.468 	 292.282
338.415 	 292.615
339.367 	 292.933
340.324 	 293.234
341.286 	 293.52
342.253 	 293.79
343.224 	 294.043
344.2 	 294.28
345.179 	 294.501
346.161 	 294.706
347.147 	 294.894
348.136 	 295.066
349.128 	 295.221
350.122 	 295.36
351.118 	 295.482
352.116 	 295.587
353.116 	 295.676
354.117 	 295.748
355.119 	 295.804
356.122 	 295.843
357.126 	 295.865
358.13 	 295.87
359.133 	 295.859
360.137 	 295.83
361.139 	 295.786
362.141 	 295.724
363.142 	 295.646
364.141 	 295.551
365.138 	 295.439
366.134 	 295.311
367.127 	 295.167
368.118 	 295.005
369.106 	 294.828
370.091 	 294.633
371.072 	 294.423
372.05 	 294.196
373.023 	 293.953
373.993 	 293.693
374.958 	 293.418
375.919 	 293.127
376.874 	 292.819
377.824 	 292.496
378.769 	 292.157
379.708 	 291.802
380.641 	 291.431
381.567 	 291.045
382.487 	 290.644
383.401 	 290.228
383.401 	 290.228
405.216 	 280.055
405.216 	 280.055
406.058 	 279.662
406.057 	 279.66
406.528 	 279.44
406.528 	 279.44
411.092 	 277.312
412.003 	 276.894
412.919 	 276.487
413.839 	 276.091
414.764 	 275.707
415.694 	 275.333
416.629 	 274.971
417.567 	 274.621
418.51 	 274.281
419.457 	 273.954
420.408 	 273.637
421.362 	 273.333
422.321 	 273.039
423.282 	 272.758
424.247 	 272.488
425.215 	 272.23
426.187 	 271.984
427.161 	 271.749
428.138 	 271.526
429.117 	 271.315
430.099 	 271.116
431.084 	 270.929
432.07 	 270.754
433.059 	 270.591
434.049 	 270.44
435.042 	 270.301
436.036 	 270.174
437.031 	 270.059
438.028 	 269.956
439.026 	 269.865
440.025 	 269.786
441.024 	 269.719
442.025 	 269.665
443.026 	 269.622
444.028 	 269.592
445.029 	 269.574
446.031 	 269.568
447.033 	 269.574
448.035 	 269.592
449.037 	 269.622
450.038 	 269.665
451.038 	 269.72
452.038 	 269.786
453.037 	 269.865
454.035 	 269.956
455.032 	 270.059
456.027 	 270.175
457.021 	 270.302
458.013 	 270.441
459.004 	 270.592
459.992 	 270.756
460.979 	 270.931
461.963 	 271.118
462.945 	 271.317
463.925 	 271.528
464.902 	 271.751
465.876 	 271.986
466.847 	 272.232
467.815 	 272.49
468.78 	 272.76
469.742 	 273.042
470.7 	 273.335
471.655 	 273.64
472.605 	 273.956
473.552 	 274.284
474.495 	 274.624
475.434 	 274.974
476.368 	 275.336
477.298 	 275.71
478.223 	 276.094
479.144 	 276.49
480.059 	 276.897
480.97 	 277.315
480.97 	 277.315
494.66 	 283.698
494.66 	 283.698
495.752 	 284.208
495.757 	 284.2
499.235 	 285.821
500.15 	 286.244
501.068 	 286.661
501.989 	 287.071
502.913 	 287.474
503.839 	 287.872
504.769 	 288.263
505.701 	 288.647
506.635 	 289.025
507.572 	 289.397
508.512 	 289.762
509.454 	 290.12
510.396 	 290.471
511.341 	 290.816
512.287 	 291.153
513.236 	 291.485
514.187 	 291.809
515.141 	 292.128
516.096 	 292.439
517.054 	 292.744
518.013 	 293.042
518.975 	 293.334
519.939 	 293.619
520.905 	 293.897
521.872 	 294.169
522.842 	 294.434
523.813 	 294.692
524.786 	 294.944
525.761 	 295.189
526.738 	 295.427
527.716 	 295.658
528.695 	 295.883
529.676 	 296.1
530.659 	 296.311
531.643 	 296.516
532.629 	 296.713
533.615 	 296.904
534.604 	 297.087
535.593 	 297.264
536.583 	 297.435
537.575 	 297.598
538.568 	 297.754
539.562 	 297.904
540.557 	 298.046
541.553 	 298.182
542.549 	 298.311
543.547 	 298.433
544.545 	 298.548
545.545 	 298.656
546.545 	 298.758
547.545 	 298.852
548.546 	 298.94
549.548 	 299.02
550.551 	 299.094
551.553 	 299.161
552.557 	 299.22
553.56 	 299.273
554.564 	 299.319
555.569 	 299.358
556.573 	 299.39
557.578 	 299.415
558.583 	 299.433
559.645 	 299.445
560.708 	 299.449
560.708 	 299.449
564.545 	 299.449
564.537 	 299.46
565.514 	 299.46
565.514 	 299.46
576.721 	 299.459
577.723 	 299.449
578.725 	 299.418
579.725 	 299.365
580.724 	 299.292
581.722 	 299.198
582.717 	 299.083
583.71 	 298.947
584.7 	 298.79
585.686 	 298.613
586.668 	 298.415
587.646 	 298.197
588.619 	 297.958
589.587 	 297.699
590.549 	 297.419
591.505 	 297.12
592.455 	 296.8
593.397 	 296.461
594.333 	 296.102
595.26 	 295.723
596.18 	 295.326
597.091 	 294.909
597.993 	 294.473
598.886 	 294.018
599.769 	 293.545
600.642 	 293.053
601.504 	 292.543
602.356 	 292.015
603.196 	 291.469
604.025 	 290.906
604.842 	 290.326
605.646 	 289.729
606.438 	 289.115
607.217 	 288.484
607.982 	 287.838
608.734 	 287.175
609.471 	 286.497
610.195 	 285.804
610.903 	 285.095
611.597 	 284.372
612.275 	 283.635
612.938 	 282.883
613.585 	 282.118
614.215 	 281.34
614.829 	 280.548
615.427 	 279.744
616.007 	 278.927
616.571 	 278.098
617.116 	 277.258
617.645 	 276.407
618.155 	 275.544
618.647 	 274.672
619.12 	 273.789
619.575 	 272.896
620.011 	 271.994
620.429 	 271.083
620.827 	 270.163
621.205 	 269.236
621.564 	 268.301
621.904 	 267.358
622.224 	 266.408
622.523 	 265.452
622.803 	 264.49
623.062 	 263.522
623.302 	 262.549
623.52 	 261.572
623.718 	 260.589
623.896 	 259.603
624.053 	 258.614
624.189 	 257.621
624.304 	 256.626
624.399 	 255.628
624.472 	 254.629
624.525 	 253.629
624.556 	 252.627
624.567 	 251.625
624.567 	 251.625
624.565 	 213.763
624.565 	 213.763
624.565 	 209.457
624.557 	 209.46
624.554 	 175.774
624.554 	 175.774
624.551 	 147.319
624.572 	 146.316
624.636 	 145.316
624.742 	 144.319
624.891 	 143.328
625.082 	 142.344
625.315 	 141.369
625.589 	 140.405
625.904 	 139.454
626.259 	 138.516
626.654 	 137.595
627.087 	 136.691
627.559 	 135.807
628.069 	 134.944
628.614 	 134.103
629.195 	 133.286
629.81 	 132.495
630.459 	 131.73
631.139 	 130.994
631.851 	 130.288
632.591 	 129.613
633.36 	 128.97
634.156 	 128.36
634.977 	 127.785
635.821 	 127.245
636.688 	 126.742
637.576 	 126.276
638.482 	 125.849
639.406 	 125.46
640.346 	 125.112
641.3 	 124.803
642.266 	 124.536
643.243 	 124.31
644.228 	 124.126
645.22 	 123.984
646.217 	 123.885
647.218 	 123.828
648.22 	 123.814
649.222 	 123.843
650.222 	 123.915
651.218 	 124.029
652.208 	 124.185
653.191 	 124.384
654.164 	 124.624
655.126 	 124.905
656.075 	 125.228
656.075 	 125.228
658.031 	 125.94
658.031 	 125.94
658.134 	 125.977
658.137 	 125.994
667.632 	 129.449
668.577 	 129.795
669.521 	 130.144
670.464 	 130.497
671.405 	 130.854
672.345 	 131.214
673.284 	 131.577
674.222 	 131.944
675.158 	 132.314
676.092 	 132.688
677.026 	 133.065
677.958 	 133.446
678.888 	 133.83
679.817 	 134.217
680.745 	 134.608
681.671 	 135.002
682.596 	 135.4
683.519 	 135.801
684.441 	 136.206
685.361 	 136.614
686.28 	 137.025
687.197 	 137.44
688.113 	 137.858
689.027 	 138.279
689.939 	 138.704
690.85 	 139.132
691.76 	 139.563
692.668 	 139.998
693.574 	 140.436
694.479 	 140.878
695.382 	 141.323
696.283 	 141.771
697.183 	 142.222
698.081 	 142.677
698.977 	 143.135
699.872 	 143.596
700.765 	 144.061
701.656 	 144.529
702.546 	 145
703.433 	 145.475
704.319 	 145.952
705.204 	 146.433
706.086 	 146.918
706.967 	 147.405
707.846 	 147.896
708.723 	 148.39
709.598 	 148.887
710.472 	 149.388
711.343 	 149.891
712.213 	 150.398
713.081 	 150.908
713.947 	 151.421
714.811 	 151.938
715.673 	 152.457
716.533 	 152.98
717.391 	 153.506
718.248 	 154.035
719.102 	 154.567
719.955 	 155.103
720.805 	 155.641
721.654 	 156.183
722.5 	 156.728
723.344 	 157.276
724.187 	 157.827
725.027 	 158.381
725.866 	 158.938
726.702 	 159.498
727.536 	 160.061
728.368 	 160.628
729.198 	 161.197
730.026 	 161.77
730.852 	 162.345
731.676 	 162.924
732.498 	 163.505
733.317 	 164.09
734.134 	 164.678
734.949 	 165.268
735.762 	 165.862
736.573 	 166.459
737.382 	 167.058
738.188 	 167.661
738.992 	 168.266
739.794 	 168.875
740.594 	 169.486
741.391 	 170.101
742.186 	 170.718
742.979 	 171.338
743.77 	 171.961
744.558 	 172.588
745.344 	 173.217
746.127 	 173.848
746.909 	 174.483
747.688 	 175.121
748.464 	 175.761
749.238 	 176.405
750.01 	 177.051
750.781 	 177.7
751.548 	 178.353
752.314 	 179.008
753.077 	 179.667
753.838 	 180.328
754.596 	 180.991
755.352 	 181.658
756.105 	 182.327
756.856 	 183
757.604 	 183.675
758.35 	 184.352
759.093 	 185.033
759.834 	 185.716
760.572 	 186.402
761.308 	 187.09
762.041 	 187.782
762.772 	 188.476
763.5 	 189.172
764.226 	 189.872
764.949 	 190.574
765.669 	 191.278
766.387 	 191.986
767.102 	 192.696
767.815 	 193.408
768.524 	 194.124
769.232 	 194.842
769.936 	 195.562
770.638 	 196.285
771.338 	 197.011
772.034 	 197.739
772.728 	 198.47
773.419 	 199.203
774.108 	 199.939
774.794 	 200.677
775.477 	 201.418
776.157 	 202.162
776.835 	 202.907
777.509 	 203.656
778.182 	 204.407
778.851 	 205.16
779.517 	 205.916
780.181 	 206.674
780.842 	 207.435
781.5 	 208.198
782.155 	 208.964
782.808 	 209.732
783.458 	 210.502
784.104 	 211.275
784.748 	 212.05
785.389 	 212.828
786.028 	 213.608
786.663 	 214.39
787.295 	 215.174
787.925 	 215.961
788.552 	 216.75
789.175 	 217.542
789.796 	 218.336
790.414 	 219.132
791.029 	 219.93
791.641 	 220.731
792.25 	 221.534
792.856 	 222.339
793.459 	 223.146
794.059 	 223.956
794.656 	 224.768
795.251 	 225.581
795.842 	 226.398
796.43 	 227.216
797.015 	 228.036
797.597 	 228.859
798.176 	 229.684
798.752 	 230.511
799.325 	 231.34
799.895 	 232.171
800.462 	 233.004
801.025 	 233.839
801.586 	 234.677
802.144 	 235.516
802.698 	 236.358
803.25 	 237.201
803.798 	 238.047
804.343 	 238.894
804.885 	 239.744
805.424 	 240.595
805.96 	 241.449
806.492 	 242.304
807.022 	 243.162
807.548 	 244.021
808.071 	 244.883
808.591 	 245.746
809.108 	 246.611
809.621 	 247.478
810.132 	 248.347
810.639 	 249.218
811.143 	 250.091
811.643 	 250.965
812.141 	 251.842
812.635 	 252.72
813.126 	 253.6
813.614 	 254.482
814.098 	 255.365
814.579 	 256.251
815.057 	 257.138
815.532 	 258.027
816.004 	 258.918
816.472 	 259.81
816.937 	 260.704
817.398 	 261.6
817.856 	 262.497
818.311 	 263.397
818.761 	 264.294
819.208 	 265.193
819.651 	 266.094
820.091 	 266.997
820.528 	 267.901
820.961 	 268.806
821.391 	 269.714
821.818 	 270.622
822.242 	 271.533
822.662 	 272.445
823.078 	 273.358
823.492 	 274.273
823.902 	 275.19
824.308 	 276.108
824.711 	 277.027
825.111 	 277.948
825.508 	 278.871
825.901 	 279.794
826.291 	 280.72
826.677 	 281.646
827.06 	 282.575
827.439 	 283.504
827.815 	 284.435
828.188 	 285.367
828.557 	 286.301
828.923 	 287.236
829.285 	 288.172
829.644 	 289.11
829.999 	 290.049
830.351 	 290.989
830.7 	 291.931
831.045 	 292.874
831.045 	 292.874
834.502 	 302.368
834.883 	 303.347
835.289 	 304.322
835.724 	 305.284
836.168 	 306.195
836.639 	 307.092
837.135 	 307.976
837.657 	 308.845
838.203 	 309.698
838.774 	 310.535
839.369 	 311.355
839.987 	 312.158
840.628 	 312.943
841.292 	 313.709
841.977 	 314.455
842.684 	 315.181
843.412 	 315.886
844.159 	 316.57
844.926 	 317.232
845.712 	 317.872
846.516 	 318.489
847.338 	 319.082
848.176 	 319.651
849.03 	 320.196
849.9 	 320.716
850.785 	 321.211
851.683 	 321.679
852.594 	 322.122
853.518 	 322.538
854.454 	 322.927
855.4 	 323.289
856.357 	 323.623
857.323 	 323.93
858.297 	 324.209
859.279 	 324.459
860.268 	 324.681
861.262 	 324.874
862.262 	 325.038
863.266 	 325.174
864.274 	 325.28
865.284 	 325.357
866.297 	 325.405
867.31 	 325.424
868.323 	 325.413
869.335 	 325.373
870.346 	 325.304
871.355 	 325.205
872.36 	 325.078
873.361 	 324.921
874.357 	 324.736
875.348 	 324.522
876.332 	 324.279
877.308 	 324.008
878.276 	 323.709
879.235 	 323.382
880.185 	 323.028
881.123 	 322.646
882.05 	 322.237
882.965 	 321.802
883.867 	 321.34
884.975 	 320.727
884.977 	 320.73
889.505 	 318.115
890.597 	 317.505
891.704 	 316.925
892.619 	 316.474
893.543 	 316.045
894.477 	 315.636
895.419 	 315.248
896.37 	 314.881
897.329 	 314.535
898.296 	 314.211
899.269 	 313.909
900.249 	 313.628
901.235 	 313.37
902.226 	 313.133
903.223 	 312.919
904.224 	 312.727
905.229 	 312.557
906.238 	 312.41
907.249 	 312.285
908.263 	 312.183
909.28 	 312.104
910.297 	 312.047
911.316 	 312.013
912.335 	 312.002
912.335 	 312.002
913.865 	 312.002
913.865 	 312.002
917.564 	 312.001
917.557 	 312
918.443 	 312
918.443 	 312
919.605 	 311.999
920.608 	 312.021
921.609 	 312.087
922.606 	 312.196
923.598 	 312.348
924.581 	 312.544
925.556 	 312.782
926.519 	 313.063
927.468 	 313.385
928.403 	 313.749
929.321 	 314.153
930.221 	 314.596
931.101 	 315.079
931.958 	 315.599
932.792 	 316.156
933.601 	 316.749
934.383 	 317.377
935.138 	 318.038
935.862 	 318.732
936.556 	 319.456
937.217 	 320.21
937.845 	 320.992
938.438 	 321.801
938.996 	 322.635
939.516 	 323.493
939.999 	 324.372
940.442 	 325.271
940.846 	 326.19
941.21 	 327.124
941.532 	 328.074
941.813 	 329.037
942.052 	 330.011
942.248 	 330.995
942.4 	 331.986
942.51 	 332.983
942.575 	 333.984
942.597 	 334.987
942.597 	 334.987
942.597 	 337.029
942.597 	 337.029
942.597 	 337.035
942.597 	 337.04
942.597 	 337.09
942.59 	 338.105
942.57 	 339.119
942.535 	 340.134
942.487 	 341.148
942.426 	 342.161
942.35 	 343.173
942.261 	 344.184
942.158 	 345.194
942.041 	 346.202
941.911 	 347.209
941.768 	 348.214
941.61 	 349.216
941.439 	 350.217
941.255 	 351.215
941.057 	 352.211
940.845 	 353.203
940.621 	 354.193
940.382 	 355.18
940.131 	 356.163
939.866 	 357.143
939.591 	 358.11
939.303 	 359.073
939.002 	 360.031
938.688 	 360.986
938.361 	 361.937
938.022 	 362.883
937.67 	 363.824
937.305 	 364.761
936.928 	 365.693
936.538 	 366.619
936.136 	 367.54
935.722 	 368.456
935.296 	 369.366
934.857 	 370.27
934.406 	 371.169
933.943 	 372.061
933.469 	 372.947
932.982 	 373.826
932.484 	 374.699
931.974 	 375.565
931.453 	 376.425
930.92 	 377.277
930.376 	 378.122
929.82 	 378.959
929.253 	 379.789
928.675 	 380.612
928.087 	 381.426
927.487 	 382.233
926.877 	 383.031
926.255 	 383.822
925.624 	 384.603
924.982 	 385.377
924.33 	 386.141
923.667 	 386.897
922.994 	 387.644
922.312 	 388.382
921.62 	 389.11
920.917 	 389.83
920.206 	 390.539
919.485 	 391.24
918.754 	 391.93
918.015 	 392.611
917.266 	 393.281
916.509 	 393.942
915.742 	 394.592
914.967 	 395.232
914.184 	 395.861
913.392 	 396.48
912.592 	 397.089
911.784 	 397.686
910.967 	 398.273
910.143 	 398.849
909.312 	 399.413
908.473 	 399.966
907.627 	 400.508
906.773 	 401.039
905.912 	 401.558
905.045 	 402.066
904.171 	 402.562
903.29 	 403.046
902.403 	 403.518
901.509 	 403.979
900.61 	 404.427
899.704 	 404.863
898.793 	 405.287
897.876 	 405.699
896.954 	 406.099
896.026 	 406.486
895.094 	 406.861
894.156 	 407.223
893.214 	 407.572
892.267 	 407.909
891.316 	 408.233
890.36 	 408.545
889.4 	 408.843
888.437 	 409.129
887.469 	 409.401
886.498 	 409.661
885.524 	 409.908
884.546 	 410.141
883.566 	 410.362
882.582 	 410.569
881.596 	 410.763
880.607 	 410.944
879.616 	 411.112
878.623 	 411.266
877.628 	 411.407
876.631 	 411.535
875.633 	 411.649
874.633 	 411.75
873.631 	 411.837
872.629 	 411.911
871.626 	 411.972
870.622 	 412.019
869.617 	 412.053
868.612 	 412.073
867.607 	 412.08
867.607 	 412.08
792.615 	 412.085
792.615 	 412.085
792.607 	 412.085
792.607 	 412.07
761.014 	 412.073
761.014 	 412.073
709.288 	 412.079
708.286 	 412.056
707.287 	 411.986
706.292 	 411.871
705.303 	 411.71
704.322 	 411.503
703.353 	 411.251
702.395 	 410.955
701.453 	 410.615
700.527 	 410.231
699.62 	 409.806
698.734 	 409.338
697.87 	 408.831
697.031 	 408.284
696.217 	 407.699
695.432 	 407.077
694.676 	 406.419
693.951 	 405.727
693.259 	 405.002
692.602 	 404.247
691.979 	 403.461
691.394 	 402.648
690.847 	 401.809
690.34 	 400.945
689.872 	 400.058
689.446 	 399.152
689.063 	 398.226
688.723 	 397.283
688.426 	 396.326
688.174 	 395.357
687.967 	 394.376
687.806 	 393.387
687.691 	 392.392
687.621 	 391.393
687.598 	 390.391
687.598 	 390.391
687.597 	 387.256
687.597 	 387.256
687.597 	 387.036
687.607 	 387.03
687.607 	 387.019
687.607 	 387.019
687.607 	 386.467
687.586 	 385.454
687.523 	 384.444
687.419 	 383.436
687.272 	 382.434
687.085 	 381.439
686.857 	 380.453
686.588 	 379.476
686.279 	 378.512
685.93 	 377.561
685.542 	 376.625
685.116 	 375.707
684.653 	 374.806
684.152 	 373.926
683.616 	 373.067
683.045 	 372.231
682.439 	 371.419
681.801 	 370.633
681.13 	 369.874
680.429 	 369.143
679.698 	 368.442
678.939 	 367.772
678.153 	 367.134
677.341 	 366.529
676.505 	 365.957
675.646 	 365.421
674.765 	 364.921
673.865 	 364.458
672.946 	 364.032
672.01 	 363.645
671.059 	 363.296
670.095 	 362.987
669.119 	 362.719
668.132 	 362.491
667.137 	 362.303
666.135 	 362.157
665.127 	 362.053
664.116 	 361.991
663.104 	 361.97
663.104 	 361.97
454.134 	 361.996
454.134 	 361.996
442.603 	 361.998
442.607 	 361.97
335.367 	 361.982
335.367 	 361.982
315.625 	 361.985
315.625 	 361.985
205.055 	 361.998
204.051 	 361.987
203.048 	 361.956
202.046 	 361.905
201.045 	 361.833
200.045 	 361.74
199.048 	 361.627
198.053 	 361.494
197.061 	 361.34
196.073 	 361.166
195.088 	 360.971
194.108 	 360.757
193.132 	 360.522
192.161 	 360.268
191.195 	 359.993
190.236 	 359.699
189.282 	 359.386
188.335 	 359.052
187.395 	 358.7
186.463 	 358.328
185.539 	 357.937
184.622 	 357.528
183.714 	 357.1
182.816 	 356.653
181.926 	 356.188
181.047 	 355.704
180.177 	 355.203
179.318 	 354.684
178.469 	 354.148
177.632 	 353.594
176.806 	 353.023
175.993 	 352.436
175.191 	 351.832
174.402 	 351.211
173.626 	 350.575
172.863 	 349.923
172.114 	 349.255
171.378 	 348.572
170.657 	 347.874
170.431 	 347.65
168.074 	 345.293
167.358 	 344.518
166.633 	 343.74
165.926 	 342.945
165.239 	 342.133
164.571 	 341.305
163.922 	 340.461
163.294 	 339.603
162.72 	 338.779
162.164 	 337.943
161.628 	 337.095
161.11 	 336.235
160.612 	 335.363
160.133 	 334.481
159.674 	 333.589
159.235 	 332.686
158.816 	 331.773
158.418 	 330.852
158.04 	 329.922
157.684 	 328.984
157.348 	 328.038
157.033 	 327.085
156.74 	 326.125
156.468 	 325.158
156.218 	 324.186
155.99 	 323.209
155.783 	 322.226
155.599 	 321.24
155.436 	 320.249
155.296 	 319.255
155.178 	 318.258
155.082 	 317.259
155.008 	 316.258
154.957 	 315.256
154.928 	 314.252
154.922 	 313.248
154.938 	 312.245
154.976 	 311.242
155.037 	 310.24
155.119 	 309.239
155.225 	 308.241
155.352 	 307.245
155.502 	 306.253
155.674 	 305.264
155.868 	 304.279
156.083 	 303.299
156.321 	 302.323
156.58 	 301.354
156.861 	 300.39
157.163 	 299.433
157.487 	 298.482
157.831 	 297.54
158.197 	 296.605
158.583 	 295.678
158.99 	 294.761
159.417 	 293.852
159.865 	 292.954
160.332 	 292.065
160.819 	 291.188
161.326 	 290.321
161.851 	 289.466
162.396 	 288.623
162.959 	 287.792
163.541 	 286.974
164.141 	 286.169
164.758 	 285.378
165.393 	 284.6
166.046 	 283.837
166.715 	 283.089
167.401 	 282.356
168.102 	 281.638
168.102 	 281.638
188.977 	 260.759
188.977 	 260.759
189.324 	 260.412
189.326 	 260.41
201.292 	 248.44
